DATAFLOW,LAST UPDATE,freq,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Hungary,2024,64204582,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Ireland,2013,57715540,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Ireland,2014,58545733,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Ireland,2015,57912115,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Ireland,2016,61132606,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Ireland,2017,63564039,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Ireland,2018,67710640,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Ireland,2019,73388576,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Ireland,2020,29327406,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Ireland,2021,26458319,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Ireland,2022,72694622,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Ireland,2023,75807727,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Ireland,2024,93451723,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Italy,2013,325255520,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Italy,2014,282340127,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Italy,2015,268968590,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Italy,2016,283832459,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Italy,2017,294341871,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Italy,2018,331216720,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Italy,2019,321914426,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Italy,2020,182849381,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Italy,2021,228051516,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Italy,2022,281438566,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Italy,2023,254341019,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Italy,2024,248305025,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Lithuania,2013,18353632,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Lithuania,2014,16653449,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Lithuania,2015,17162961,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Lithuania,2016,17096697,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Lithuania,2017,17369129,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Lithuania,2018,18556756,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Lithuania,2019,18911577,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Lithuania,2020,8978558,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Lithuania,2021,10857176,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Lithuania,2022,17514985,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Lithuania,2023,19617909,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Lithuania,2024,21819716,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Luxembourg,2013,9783294,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Luxembourg,2014,10326351,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Luxembourg,2015,10209454,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Luxembourg,2016,10230999,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Luxembourg,2017,14883590,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Luxembourg,2018,14410074,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Luxembourg,2019,14132994,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Luxembourg,2020,10664213,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Luxembourg,2021,13897802,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Luxembourg,2022,20127976,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Luxembourg,2023,19730034,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Luxembourg,2024,20220287,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Latvia,2013,13344863,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Latvia,2014,16220312,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Latvia,2015,12400892,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Latvia,2016,13679973,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Latvia,2017,12926371,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Latvia,2018,11662163,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Latvia,2019,12903956,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Latvia,2020,6659308,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Latvia,2021,10324777,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Latvia,2022,13884806,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Latvia,2023,15919190,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Latvia,2024,15258284,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Montenegro,2016,8292121,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Montenegro,2017,6643096,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,North Macedonia,2019,3237331,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,North Macedonia,2020,1306151,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,North Macedonia,2021,2391317,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Malta,2013,2643094,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Malta,2014,2605261,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Malta,2015,2645618,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Malta,2016,3175125,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Malta,2017,3497465,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Malta,2018,3946597,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Malta,2019,3931752,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Malta,2020,2067118,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Malta,2021,2694790,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Malta,2022,4024825,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Malta,2023,4947258,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Malta,2024,5722239,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Netherlands,2013,258001099,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Netherlands,2014,252360797,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Netherlands,2015,253875431,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Netherlands,2016,262183104,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Netherlands,2017,279942179,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Netherlands,2018,282130430,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Netherlands,2019,287611091,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Netherlands,2020,153876388,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Netherlands,2021,227492379,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Netherlands,2022,296588484,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Netherlands,2023,310009828,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Netherlands,2024,291669554,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Norway,2013,84325016,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Norway,2014,105032979,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Norway,2015,94670695,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Norway,2016,94736432,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Norway,2017,100503001,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Norway,2018,104248467,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Norway,2021,91046060,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Norway,2022,120381357,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Norway,2023,114936161,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Norway,2024,123561448,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Poland,2013,255774882,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Poland,2014,269520113,b,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Poland,2015,273200038,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Poland,2016,295257374,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Poland,2017,317808338,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Poland,2018,329577876,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Poland,2019,349964419,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Poland,2020,234409551,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Poland,2021,276890719,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Poland,2022,343340155,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Poland,2023,341302871,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Poland,2024,345458579,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Portugal,2013,66822533,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Portugal,2014,56022200,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Portugal,2015,58345352,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Portugal,2016,56889299,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Portugal,2017,65095435,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Portugal,2018,65765983,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Portugal,2019,75478527,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Portugal,2020,56785700,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Portugal,2021,64824762,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Portugal,2022,72536110,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Portugal,2023,75747607,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Portugal,2024,74698066,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Romania,2013,68143249,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Romania,2014,66603761,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Romania,2015,60815646,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Romania,2016,62421872,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Romania,2017,64092728,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Romania,2018,65602633,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Romania,2019,71198331,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Romania,2020,41326916,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Romania,2021,62233294,,
ESTAT:TIN00191(1.0),08/05/26 23:00:00,Annual,All countries of the world,Personal reasons,1 night or over,Number,Romania,2022,64729585,,
